kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
ispass-2009-NN.5.sm_62.ptx 182 : 28392 288867 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 181 : 28392 289188 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 180 : 28392 669760 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 179 : 28392 205834 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 178 : 28392 11073618 0 0 0 9396 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 177 : 28392 13096901 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 176 : 28392 289232 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 175 : 28392 288740 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 174 : 28392 290393 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 173 : 28392 679848 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 172 : 28392 205844 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 171 : 28392 11050664 0 0 0 9366 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 170 : 28392 13066589 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 169 : 28392 289737 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 168 : 28392 289402 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 167 : 28392 289990 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 166 : 28392 658520 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 165 : 28392 205925 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 164 : 28392 11291017 0 0 0 9336 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 163 : 28392 12926490 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 162 : 28392 291103 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 161 : 28392 288820 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 160 : 28392 290190 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 159 : 28392 1784240 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 158 : 28392 205459 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 157 : 28392 11358863 0 0 0 9336 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 156 : 28392 13120936 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 155 : 28392 288872 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 154 : 28392 288575 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 153 : 28392 287999 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 152 : 28392 656077 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 151 : 28392 205609 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 150 : 28392 11378614 0 0 0 9336 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 149 : 28392 13106129 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 148 : 28392 317327 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 147 : 28392 288228 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 146 : 28392 288955 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 145 : 28392 714753 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 144 : 28392 204735 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 143 : 28392 11411725 0 0 0 9366 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 142 : 28392 12848261 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 141 : 28392 289384 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 140 : 28392 288944 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 139 : 28392 289024 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 138 : 28392 683726 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 137 : 28392 206916 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 136 : 28392 11291392 0 0 0 9396 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 135 : 28392 12376926 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 134 : 28392 289343 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 133 : 28392 287350 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 132 : 28392 290299 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 131 : 28392 693367 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 130 : 28392 206208 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 129 : 28392 11229095 0 0 0 9396 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 128 : 28392 12173659 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 127 : 28392 289231 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 126 : 28392 288706 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 125 : 28392 290535 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 124 : 28392 736960 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 123 : 28392 207831 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 122 : 28392 11309119 0 0 0 9396 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 121 : 28392 12899241 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 120 : 28392 288936 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 119 : 28392 288217 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 118 : 28392 288157 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 117 : 28392 749722 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 116 : 28392 207575 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 115 : 28392 11256354 0 0 0 9366 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 114 : 28392 12810046 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 113 : 28392 289083 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 112 : 28392 287404 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 111 : 28392 288168 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 110 : 28392 733034 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 109 : 28392 208004 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 108 : 28392 11019715 0 0 0 9336 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 65 : 28392 11033607 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 64 : 28392 289073 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 63 : 28392 288079 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 62 : 28392 290031 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 61 : 28392 678767 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 60 : 28392 206519 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 59 : 28392 9587781 0 0 0 9366 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 396 : 21487 135538 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 58 : 28392 9959439 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 395 : 21487 157920 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 57 : 28392 290535 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 394 : 21487 135985 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 56 : 28392 289693 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 393 : 21487 154748 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 55 : 28392 294591 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 392 : 21487 217472 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 54 : 28392 591472 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 391 : 21487 240706 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 53 : 28392 207838 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 52 : 28392 9537166 0 0 0 9336 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 51 : 28392 8931198 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 388 : 13513 82058 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 50 : 28392 310071 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 387 : 13513 110660 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 49 : 28392 310701 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 386 : 13513 113016 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 48 : 28392 307197 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 385 : 13513 152263 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 47 : 28392 2385138 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 384 : 13513 110663 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 46 : 28392 288071 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 383 : 13513 137841 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 35 : 28392 337155 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 372 : 21487 130908 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 743 : 280 1698 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 34 : 28392 227768 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 371 : 35000 82344 0 0 0 0 0 0 1378 
ispass-2009-NN.5.sm_62.ptx 742 : 280 1146 0 0 0 280 280 0 0 
ispass-2009-NN.5.sm_62.ptx 33 : 28392 243479 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 370 : 35000 250875 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 741 : 280 2877 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 32 : 28392 596181 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 369 : 35000 248625 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 739 : 280 2164 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 30 : 28392 1905869 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 367 : 35000 531800 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 740 : 280 2982 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 31 : 28392 1891160 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 368 : 35000 250000 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 36 : 28392 243524 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 37 : 28392 254756 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 38 : 28392 255527 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 375 : 13513 151034 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 39 : 28392 347513 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 376 : 13513 81789 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 40 : 28392 344493 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 377 : 13513 83269 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 41 : 28392 225377 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 378 : 13513 99078 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 42 : 28392 352358 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 379 : 13513 83043 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 43 : 28392 204560 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 380 : 13513 98770 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 44 : 28392 335802 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 381 : 13513 82837 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 45 : 28392 7853689 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 382 : 13513 98589 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 66 : 28392 10297504 0 0 0 9396 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 67 : 28392 207338 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 68 : 28392 651429 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 69 : 28392 288639 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 70 : 28392 289073 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 71 : 28392 291155 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 72 : 28392 11616270 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 73 : 28392 10524397 0 0 0 9396 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 74 : 28392 205580 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 75 : 28392 678392 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 76 : 28392 288783 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 77 : 28392 287076 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 78 : 28392 290030 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 79 : 28392 11949861 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 80 : 28392 10781758 0 0 0 9396 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 81 : 28392 206543 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 82 : 28392 685471 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 83 : 28392 289474 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 84 : 28392 287893 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 85 : 28392 289994 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 86 : 28392 12282432 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 87 : 28392 10979679 0 0 0 9366 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 88 : 28392 206755 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 89 : 28392 746514 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 90 : 28392 289237 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 91 : 28392 290327 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 92 : 28392 318806 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 93 : 28392 12286148 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 94 : 28392 10984944 0 0 0 9336 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 95 : 28392 205931 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 96 : 28392 767507 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 97 : 28392 288315 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 98 : 28392 287667 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 99 : 28392 289387 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 100 : 28392 12329407 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 101 : 28392 10930451 0 0 0 9336 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 102 : 28392 206133 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 103 : 28392 727783 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 104 : 28392 289023 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 105 : 28392 288634 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 106 : 28392 289233 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 107 : 28392 12169501 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 196 : 28392 289710 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 197 : 28392 290794 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 198 : 28392 12210668 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 199 : 28392 10424446 0 0 0 9366 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 200 : 28392 207810 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 201 : 28392 559882 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 202 : 28392 289976 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 203 : 28392 290830 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 204 : 28392 318296 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 205 : 28392 11737400 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 206 : 28392 10050564 0 0 0 9336 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 207 : 28392 209739 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 208 : 28392 532839 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 209 : 28392 291385 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 210 : 28392 289915 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 211 : 28392 292564 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 212 : 28392 10322832 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 213 : 28392 9651560 0 0 0 9336 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 214 : 28392 210343 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 215 : 28392 420794 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 216 : 28392 291047 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 217 : 28392 290902 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 218 : 28392 290931 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 219 : 28392 9723821 0 0 0 1008 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 220 : 28392 9168960 0 0 0 9336 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 221 : 28392 212479 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 222 : 28392 207003 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 223 : 28392 565789 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 224 : 28392 207065 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 225 : 28392 206143 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 226 : 28392 207541 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 227 : 28392 114781 0 0 0 0 0 0 862 
ispass-2009-NN.5.sm_62.ptx 231 : 18497 207920 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 232 : 18497 113889 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 233 : 18497 115743 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 234 : 18497 138399 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 235 : 18497 116116 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 236 : 18497 137962 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 237 : 18497 116392 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 238 : 18497 140646 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 239 : 18497 195098 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 240 : 18497 157696 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 241 : 18497 214202 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 242 : 18497 161748 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 243 : 18497 145526 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 244 : 18497 123434 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 228 : 9895 63675 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 247 : 9895 112660 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 248 : 9895 102509 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 249 : 9895 74610 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 250 : 9895 65478 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 251 : 9895 75734 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 252 : 9895 64405 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 253 : 9895 74675 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 254 : 9895 102116 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 273 : 28392 208149 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 255 : 9895 318237 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 256 : 9895 360947 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 274 : 28392 811054 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 257 : 9895 61043 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 258 : 9895 73103 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 260 : 9895 336895 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 262 : 9895 60725 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 263 : 9895 73781 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 264 : 9895 72077 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 265 : 9895 72401 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 266 : 9895 72866 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 267 : 9895 71960 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 268 : 9895 72003 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 269 : 9895 72741 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 270 : 9895 72395 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 275 : 28392 208529 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 276 : 28392 323688 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 277 : 28392 323795 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 278 : 28392 326778 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 279 : 28392 212925 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 280 : 28392 296319 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 281 : 28392 298083 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 282 : 28392 411230 0 0 0 4431 1008 0 0 
ispass-2009-NN.5.sm_62.ptx 283 : 28392 180533 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 300 : 35000 137575 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 301 : 35000 151475 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 302 : 35000 142375 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 303 : 35000 247600 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 304 : 35000 214000 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 305 : 35000 352600 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 306 : 35000 220025 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 307 : 35000 252350 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 308 : 35000 251100 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 309 : 35000 356350 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 310 : 35000 357300 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 311 : 35000 5313100 160 0 0 1400 1400 0 0 
ispass-2009-NN.5.sm_62.ptx 312 : 35000 355600 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 313 : 35000 218425 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 314 : 35000 393375 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 315 : 35000 217250 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 316 : 35000 392125 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 317 : 35000 215900 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 318 : 35000 216275 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 321 : 875000 5809825 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 322 : 875000 8860475 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 323 : 875000 8830900 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 324 : 875000 8890925 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 325 : 875000 8820600 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 326 : 875000 8907925 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 327 : 875000 139539525 0 0 0 35000 35000 0 0 
ispass-2009-NN.5.sm_62.ptx 328 : 875000 160227425 3840 0 0 350000 35000 0 0 
ispass-2009-NN.5.sm_62.ptx 329 : 875000 6363150 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 330 : 875000 8842700 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 331 : 875000 8840075 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 332 : 875000 8879625 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 333 : 875000 141111600 800 0 0 35000 35000 0 0 
ispass-2009-NN.5.sm_62.ptx 334 : 875000 159911375 5376 0 0 350000 35000 0 0 
ispass-2009-NN.5.sm_62.ptx 335 : 875000 6393275 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 336 : 875000 8862625 0 0 0 0 0 0 0 
