kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
ispass-2009-LPS.5.sm_62.ptx 411 : 12800 0 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 75 : 7600 70296 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 76 : 7600 94112 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 413 : 12800 142848 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 786 : 12800 97312 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 77 : 7600 57904 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 414 : 12800 108800 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 78 : 7600 60656 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 415 : 12800 151872 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 79 : 7600 69120 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 80 : 7600 91188 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 81 : 7600 68840 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 418 : 320000 469000 0 0 0 0 0 0 2500 
ispass-2009-LPS.5.sm_62.ptx 82 : 7600 90880 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 419 : 250000 1670080 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 83 : 7600 67368 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 84 : 7600 68580 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 85 : 7600 68428 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 422 : 250000 2630284 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 86 : 7600 65372 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 423 : 250000 2618948 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 104 : 12800 150720 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 441 : 250000 1826212 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 105 : 12800 115200 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 442 : 250000 1832260 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 106 : 12800 117312 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 107 : 12800 115616 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 110 : 12800 159168 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 516 : 250000 2584996 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 517 : 250000 8120956 0 10000 10000 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 518 : 250000 2573052 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 519 : 250000 1316008 0 10000 10000 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 520 : 250000 2582544 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 521 : 250000 1351152 0 10000 10000 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 522 : 250000 1953952 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 523 : 250000 0 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 525 : 250000 2801188 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 526 : 250000 2859052 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 527 : 250000 71771204 869664 0 0 36250 10000 0 0 
ispass-2009-LPS.5.sm_62.ptx 528 : 250000 2664872 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 529 : 250000 1376056 0 10000 10000 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 532 : 250000 1831696 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 533 : 250000 1858612 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 536 : 320000 1173289 0 0 0 0 0 0 3700 
ispass-2009-LPS.5.sm_62.ptx 537 : 142200 913193 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 540 : 142200 1478331 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 541 : 142200 4664104 0 7300 7300 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 542 : 142200 4704110 0 7300 7300 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 554 : 320000 2070688 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 543 : 142200 942178 0 7300 7300 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 544 : 142200 893774 0 7300 7300 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 545 : 142200 1047565 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 546 : 142200 0 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 548 : 142200 1454017 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 549 : 142200 1482706 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 550 : 142200 27819534 130336 0 0 39600 7300 0 0 
ispass-2009-LPS.5.sm_62.ptx 551 : 142200 742131 0 7300 7300 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 555 : 320000 471352 0 0 0 0 0 0 2500 
ispass-2009-LPS.5.sm_62.ptx 556 : 250000 1711848 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 559 : 250000 1925328 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 560 : 250000 2202740 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 561 : 250000 2775960 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 562 : 250000 2005204 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 563 : 250000 2002288 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 564 : 250000 65899 0 0 0 0 0 0 4900 
ispass-2009-LPS.5.sm_62.ptx 565 : 240100 1659913 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 568 : 9900 103664 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 569 : 9900 319610 0 5100 5100 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 570 : 9900 64712 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 573 : 240100 2505557 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 574 : 240100 7686492 0 9800 9800 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 575 : 240100 2488581 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 576 : 240100 7700714 0 9800 9800 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 577 : 240100 2588939 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 578 : 240100 2545217 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 579 : 240100 7731747 0 9800 9800 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 593 : 250000 2760696 0 0 0 0 0 0 0 
