kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
ispass-2009-NQU.5.sm_62.ptx 178 : 24576 175904 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 179 : 24576 99072 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 181 : 8192 254528 0 256 256 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 182 : 8192 254496 0 256 256 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 187 : 24576 148416 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 183 : 8192 82368 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 184 : 8192 33440 0 256 256 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 188 : 24576 173376 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 91 : 21 126 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 189 : 24576 125616 0 0 0 0 0 0 256 
ispass-2009-NQU.5.sm_62.ptx 197 : 24576 147680 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 191 : 4096 127360 0 256 256 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 192 : 4096 127440 0 256 256 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 193 : 4096 41152 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 194 : 4096 16592 0 256 256 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 198 : 24576 175328 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 199 : 24576 136696 0 0 0 0 0 0 256 
